"","SiteID","C14ID","C14Age","C14Error","LabCode","deltaC13","deltaC13Error","Material","calCurve","Region","Ref","SiteName","Latitude","Longitude","Prefecture"
"332",128,1009,3775,25,"PLD-4915",-26.97,0.14,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Sanada – Kitakaname Group",35.3667,139.281,"Kanagawa"
"333",128,1010,3825,25,"PLD-4916",-27.5,0.18,"Wood","intcal13",1,"Kobayashi Personal","Sanada – Kitakaname Group",35.3667,139.281,"Kanagawa"
"334",128,1011,3970,25,"PLD-4917",-26.37,0.15,"Wood","intcal13",1,"Kobayashi Personal","Sanada – Kitakaname Group",35.3667,139.281,"Kanagawa"
"335",128,1015,3870,25,"PLD-4921",-26.63,0.16,"Wood","intcal13",1,"Kobayashi Personal","Sanada – Kitakaname Group",35.3667,139.281,"Kanagawa"
"336",128,1021,3835,25,"PLD-4928",-26.99,0.28,"Wood","intcal13",1,"Kobayashi Personal","Sanada – Kitakaname Group",35.3667,139.281,"Kanagawa"
"337",128,1023,3885,25,"PLD-4929",-27.29,0.15,"Wood","intcal13",1,"Kobayashi Personal","Sanada – Kitakaname Group",35.3667,139.281,"Kanagawa"
"338",128,1014,3865,25,"PLD-4920",-27.13,0.16,"Wood","intcal13",1,"Kobayashi Personal","Sanada – Kitakaname Group",35.3667,139.281,"Kanagawa"
"339",128,1005,3815,35,"MTC-04580",-28.7,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Sanada – Kitakaname Group",35.3667,139.281,"Kanagawa"
"340",128,1019,3885,25,"PLD-4925",-26.78,0.12,"Wood","intcal13",1,"Kobayashi Personal","Sanada – Kitakaname Group",35.3667,139.281,"Kanagawa"
"341",128,1013,3840,25,"PLD-4919",-26.9,0.11,"Wood","intcal13",1,"Kobayashi Personal","Sanada – Kitakaname Group",35.3667,139.281,"Kanagawa"
"342",128,1016,3860,20,"PLD-4922",-27.16,0.15,"Wood","intcal13",1,"Kobayashi Personal","Sanada – Kitakaname Group",35.3667,139.281,"Kanagawa"
"343",128,1018,3865,25,"PLD-4924",-26.7,0.18,"Wood","intcal13",1,"Kobayashi Personal","Sanada – Kitakaname Group",35.3667,139.281,"Kanagawa"
"344",129,1029,3440,35,"MTC-03309",-28.2,NA,"Lacquer","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"345",129,1069,3370,30,"MTC-03606",-26.2,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"346",129,1024,3500,35,"MTC-03307",-31.4,NA,"Lacquer","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"347",129,1025,3475,30,"MTC-03598",-26.1,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"348",129,1068,3340,50,"MTC-03605",-26.5,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"349",129,1054,3290,35,"MTC-03517",-29.2,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"350",129,1049,3270,60,"MTC-03316",-30.2,NA,"Lacquer","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"351",129,1051,3430,35,"MTC-03317",-28.1,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"352",129,1052,3345,45,"MTC-05082",-28.3,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"353",129,1040,3645,30,"MTC-03515",-26.4,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"354",129,1032,3530,30,"MTC-03599",-26.8,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"355",129,1034,3535,35,"MTC-03600",-32.1,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"356",129,1036,3470,40,"Beta-189949",-27.3,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"357",129,1046,3420,35,"MTC-03603",-28.5,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"358",129,1048,3380,35,"MTC-03315",-27.9,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"359",129,1074,3500,30,"IAAA-11637",-29.64,0.72,"Lacquer","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"360",129,1070,3230,35,"MTC-03325",-29.5,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"361",129,1071,3255,30,"MTC-03607",-26.1,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"362",129,1073,3400,50,"IAAA-32083",-28.8,1.03,"Lacquer","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"363",129,1041,3570,30,"MTC-03516",-33,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"364",129,1075,3460,30,"IAAA-11638",-31.36,0.68,"Others","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"365",129,1057,3235,35,"MTC-03518",-26.2,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"366",129,1059,3335,35,"MTC-03319",-27.7,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"367",129,1066,3270,45,"MTC-05083",-29.5,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"368",129,1043,3500,60,"MTC-03313",-27.4,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"369",129,1045,3435,35,"MTC-03602",-27.2,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"370",129,1067,3295,40,"MTC-03519",-30.4,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"371",129,1065,3370,35,"MTC-03604",-27.3,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"372",129,1061,3350,40,"MTC-03321",-31.7,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"373",129,1062,3340,35,"MTC-03322",-27.7,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"374",129,1063,3365,35,"MTC-03323",-27.1,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Nishinei",35.7862,140.122,"Chiba"
"375",131,1078,3180,35,"MTC-04306",-26.2,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Doumekiyatsu",35.75,139.91,"Chiba"
"376",131,1077,3275,35,"MTC-04305",-26.8,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Doumekiyatsu",35.75,139.91,"Chiba"
"377",132,1086,2995,20,"PLD-6020",-28.48,0.13,"Charred Remain","intcal13",1,"Kobayashi Personal","Noda",35.5553,140.187,"Chiba"
"378",132,1082,3100,20,"PLD-6016",-28.39,0.12,"Charred Remain","intcal13",1,"Kobayashi Personal","Noda",35.5553,140.187,"Chiba"
"379",132,796,5160,60,"PLD-5972",-47.15,1.85,"Charred Remain","intcal13",1,"Kobayashi Personal","Noda",35.5553,140.187,"Chiba"
"380",132,797,5245,30,"PLD-5973",-27.97,0.13,"Charred Remain","intcal13",1,"Kobayashi Personal","Noda",35.5553,140.187,"Chiba"
"381",132,1081,3060,20,"PLD-6015",-27.7,0.14,"Charred Remain","intcal13",1,"Kobayashi Personal","Noda",35.5553,140.187,"Chiba"
"382",132,1080,2995,25,"PLD-5975",-30.16,0.16,"Charred Remain","intcal13",1,"Kobayashi Personal","Noda",35.5553,140.187,"Chiba"
"383",132,1079,2995,25,"PLD-5974",-30.2,0.15,"Charred Remain","intcal13",1,"Kobayashi Personal","Noda",35.5553,140.187,"Chiba"
"384",133,1104,3890,40,"IAAA-41137",-29.38,0.76,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"385",133,1090,3110,40,"IAAA-40504",-27.12,0.79,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"386",133,1089,3760,40,"IAAA-30041",-26.01,1.18,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"387",133,1093,3660,40,"IAAA-41152",-29.43,0.67,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"388",133,1094,2970,30,"IAAA-41153",-28.86,0.62,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"389",133,1091,3690,40,"IAAA-40505",-26.83,0.86,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"390",133,1092,3050,30,"IAAA-41151",-28.49,0.65,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"391",133,1103,3870,40,"IAAA-41136",-28.62,0.53,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"392",133,1115,2900,40,"IAAA-41148",-28.13,0.59,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"393",133,1106,3770,40,"IAAA-41131",-29.23,0.69,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"394",133,1108,3760,40,"IAAA-41143",-26.31,0.57,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"395",133,1114,2900,40,"IAAA-41133",-29.85,0.77,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"396",133,1099,3220,30,"IAAA-41128",-29.63,0.58,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"397",133,1116,2930,30,"IAAA-41149",-27.66,0.55,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"398",133,1095,2960,30,"IAAA-41155",-26.4,0.66,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"399",133,1097,3180,30,"IAAA-41157",-31.22,0.58,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"400",133,1117,2870,30,"IAAA-41145",-29.18,0.6,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"401",133,1100,3220,30,"IAAA-41129",-26.06,0.58,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"402",133,1101,3240,40,"IAAA-41134",-29.45,0.7,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"403",133,1102,3610,40,"IAAA-41135",-26.75,0.59,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"404",133,1123,3250,40,"IAAA-41949",-27.83,0.83,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"405",133,1118,2920,40,"IAAA-41146",-30.54,0.8,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"406",133,1119,3040,30,"IAAA-41147",-26.82,0.58,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"407",133,1122,3240,40,"IAAA-41948",-29.79,0.73,"Charred Remain","intcal13",1,"Kobayashi Personal","Miwanoyama",35.86,139.9,"Chiba"
"408",134,1133,3740,40,"IAAA-30025",-30.7,0.9,"Lacquer","intcal13",1,"Kobayashi Personal","Tama New Town N. 243",35.5975,139.366,"Tokyo"
"409",134,1130,3730,40,"IAAA-31099",-27.34,0.8,"Lacquer","intcal13",1,"Kobayashi Personal","Tama New Town N. 243",35.5975,139.366,"Tokyo"
"410",134,1131,3750,40,"Beta-173514",-26.9,NA,"Lacquer","intcal13",1,"Kobayashi Personal","Tama New Town N. 243",35.5975,139.366,"Tokyo"
"411",134,1129,3680,40,"IAAA-31098",-28.44,0.65,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Tama New Town N. 243",35.5975,139.366,"Tokyo"
"412",135,757,4070,45,"MTC-05836",-28.3,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"413",135,755,4380,40,"Beta-201265",-28.2,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"414",135,760,4475,45,"MTC-05840",-26.5,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"415",135,779,4555,40,"MTC-06387",-27.8,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"416",135,761,4420,45,"MTC-05841",-29.7,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"417",135,1172,3060,40,"Beta-211440",-30.8,NA,"Lacquer","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"418",135,759,4155,45,"MTC-05839",-26.4,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"419",135,1170,3745,35,"MTC-06392",-27.8,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"420",135,1171,3630,40,"Beta-211229",-27.3,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"421",135,754,4440,40,"Beta-201266",-26.2,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"422",135,1169,3975,35,"MTC-06391",-30.2,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"423",135,1185,3610,25,"MTC-07156",-28,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"424",135,1186,3395,30,"MTC-07157",-28,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"425",135,1188,3420,30,"MTC-07159",-33.3,NA,"Others","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"426",135,1184,3485,30,"MTC-06731",-27.2,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"427",135,1173,3870,60,"MTC-06717",-26.7,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"428",135,1176,3725,40,"MTC-06722",-30,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"429",135,1177,3420,30,"MTC-06723",-28.1,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"430",135,1189,3290,30,"MTC-07160",-30.4,NA,"Others","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"431",135,751,4330,40,"Beta-201262",-26.5,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"432",135,752,4110,40,"Beta-201263",-27.4,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"433",135,753,4210,40,"Beta-201264",-28.2,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"434",135,1183,3375,35,"MTC-06730",-31.1,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"435",135,1202,3155,35,"MTC-07436",-27.2,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"436",135,1168,3935,40,"MTC-06386",-26.6,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"437",135,762,4175,40,"MTC-05842",-27.2,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"438",135,1136,3140,35,"MTC-04602",-32.4,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"439",135,1137,3260,35,"MTC-04603",-26.6,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"440",135,1191,3090,30,"MTC-07162",-30.5,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"441",135,1181,3620,50,"MTC-06728",-27.2,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"442",135,763,4475,45,"MTC-05838",-26.2,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"443",135,1178,3640,30,"MTC-06725",-26.6,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"444",135,1180,3405,30,"MTC-06727",-27.9,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"445",135,1195,3380,40,"Beta-216227",-29.7,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"446",135,1182,3600,30,"MTC-06729",-28.7,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"447",135,793,4050,30,"MTC-06732",-29.8,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"448",135,1167,2980,40,"MTC-06385",-27.8,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"449",135,1201,3800,40,"Beta-216233",-28.2,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"450",135,1138,3710,35,"MTC-04599",-29.2,NA,"Lacquer","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"451",135,1192,3810,30,"MTC-07163",-27.6,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"452",135,1194,3580,40,"Beta-216226",-30.5,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"453",135,1140,3485,45,"MTC-05843",-27.9,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"454",135,1198,3260,40,"Beta-216230",-30.7,NA,"Others","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"455",135,1199,3760,40,"Beta-216231",-27.6,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"456",135,1200,3050,40,"Beta-216232",-28.2,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"457",135,1154,3215,25,"PLD-4633",-26.1,0.13,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"458",135,1141,3480,45,"MTC-05844",-27.7,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"459",135,1148,3470,40,"MTC-06219",-26.2,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"460",135,1139,3230,35,"MTC-04600",-29.9,NA,"Lacquer","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"461",135,1166,3050,45,"MTC-06384",-26.6,NA,"Wood","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"462",135,1149,3525,35,"MTC-06220",-26.2,NA,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Shimoyakebe",35.7663,139.451,"Tokyo"
"463",136,1204,3060,30,"PLD-4095",-26.26,0.17,"Seed/Nut","intcal13",1,"Kobayashi Personal","Ternohigashi",36.3281,139.88,"Tochigi"
"464",142,709,7420,40,"Beta-197018",-26.9,NA,"Charred Remain","intcal13",1,NA,"Mamiana",35.7684,140.104,"Chiba"
"465",142,707,7155,45,"MTC-05081",-27.1,NA,"Charred Remain","intcal13",1,NA,"Mamiana",35.7684,140.104,"Chiba"
"466",158,735,5810,50,"IAAA-31129",-27.23,0.88,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Ootsubo",35.258885,139.874332,"Chiba"
"467",158,737,5600,40,"IAAA-31130",-37.32,0.68,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Ootsubo",35.258885,139.874332,"Chiba"
"468",159,739,5090,30,"IAAA-11633",-28.22,0.74,"Charred Remain","intcal13",1,"Kobayashi Personal","Mukaihara",36.54,138.64,"Gunma"
"469",159,740,5120,30,"IAAA-11634",-28.74,0.7,"Charred Remain","intcal13",1,"Kobayashi Personal","Mukaihara",36.54,138.64,"Gunma"
"470",162,745,4550,50,"IAAA-30038",-27.47,1.84,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Kohoku New Town – Ninzakimachi",35.54,139.56,"Kanagawa"
"471",163,772,5420,30,"PLD-4144",-26.02,0.12,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"472",163,747,5285,40,"MTC-05224",-28,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"473",163,769,5220,30,"PLD-4141",-26.6,0.18,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"474",163,770,5290,30,"PLD-4142",-28.29,0.13,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"475",163,773,5315,30,"PLD-4145",-29.02,0.17,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"476",163,766,5255,30,"PLD-4138",-27.15,0.12,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"477",163,748,5355,40,"MTC-05225",-28.5,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"478",163,749,5300,40,"MTC-05226",-31.1,NA,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"479",163,765,5280,30,"PLD-4137",-26.19,0.12,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"480",163,781,5275,25,"PLD-5192",-26.2,0.11,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"481",163,767,5235,30,"PLD-4139",-26.94,0.17,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"482",163,768,5290,30,"PLD-4140",-26.6,0.15,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"483",163,764,5265,30,"PLD-4136",-29.9,0.12,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"484",163,787,5285,25,"PLD-5198",-26.28,0.13,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"485",163,782,5275,25,"PLD-5193",-29.39,0.11,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"486",163,784,5360,25,"PLD-5195",-26.1,0.11,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"487",163,786,5275,25,"PLD-5197",-26.99,0.11,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"488",163,788,5260,25,"PLD-5199",-28.16,0.14,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"489",163,789,5280,25,"PLD-5200",-26.25,0.11,"Seed/Nut","intcal13",1,"Kobayashi Personal","Mizuko",35.8457,139.561,"Saitama"
"490",164,804,5440,25,"PLD-10723",-26.05,0.26,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Haneoka",35.3057,139.269,"Kanagawa"
"491",164,805,5450,25,"PLD-10724",-26.7,0.17,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Haneoka",35.3057,139.269,"Kanagawa"
"492",164,801,5760,25,"PLD-10720",-26.98,0.14,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Haneoka",35.3057,139.269,"Kanagawa"
"493",164,799,5315,25,"PLD-10718",-26.18,0.13,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Haneoka",35.3057,139.269,"Kanagawa"
"494",164,809,5930,25,"PLD-10728",-28.93,0.15,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Haneoka",35.3057,139.269,"Kanagawa"
"495",164,807,5325,25,"PLD-10726",-26.91,0.16,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Haneoka",35.3057,139.269,"Kanagawa"
"496",164,811,5390,25,"PLD-10730",-28.79,0.29,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Haneoka",35.3057,139.269,"Kanagawa"
"497",164,808,5740,25,"PLD-10727",-27,0.19,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Haneoka",35.3057,139.269,"Kanagawa"
"498",164,816,5425,25,"PLD-10734",-26.77,0.2,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Haneoka",35.3057,139.269,"Kanagawa"
"499",164,810,5715,25,"PLD-10729",-26.7,0.13,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Haneoka",35.3057,139.269,"Kanagawa"
"500",164,814,5710,25,"PLD-10732",-26.67,0.2,"Pottery Food Residue","intcal13",1,"Kobayashi Personal","Haneoka",35.3057,139.269,"Kanagawa"
"501",216,1323,3585,50,"Tka-14831",-30.3,NA,"Charred Remain","intcal13",1,"http://sitereports.nabunken.go.jp/10669","Okadaira",36.0139,140.351,"Ibaragi"
"502",216,1318,3730,50,"Tka-14724",-26.7,NA,"Charred Remain","intcal13",1,"http://sitereports.nabunken.go.jp/10669","Okadaira",36.0139,140.351,"Ibaragi"
"503",216,1325,3620,60,"Tka-14832",-27.2,NA,"Charred Remain","intcal13",1,"http://sitereports.nabunken.go.jp/10669","Okadaira",36.0139,140.351,"Ibaragi"
"504",216,1329,3615,40,"Tka-14833",-30.6,NA,"Charred Remain","intcal13",1,"http://sitereports.nabunken.go.jp/10669","Okadaira",36.0139,140.351,"Ibaragi"
