"C14ID","SiteID","C14Age","C14Error","LabCode","deltaC13","deltaC13Error","Material","calCurve","Region"
1114,133,2900,40,"IAAA-41133",-29.85,0.77,"Charred Remain","intcal13",1
1115,133,2900,40,"IAAA-41148",-28.13,0.59,"Charred Remain","intcal13",1
1116,133,2930,30,"IAAA-41149",-27.66,0.55,"Charred Remain","intcal13",1
1117,133,2870,30,"IAAA-41145",-29.18,0.6,"Charred Remain","intcal13",1
1118,133,2920,40,"IAAA-41146",-30.54,0.8,"Charred Remain","intcal13",1
1119,133,3040,30,"IAAA-41147",-26.82,0.58,"Charred Remain","intcal13",1
1120,133,3670,40,"IAAA-41946",-25.67,0.83,"Charred Remain","intcal13",1
1121,133,4170,40,"IAAA-41947",-25.63,0.8,"Charred Remain","intcal13",1
1122,133,3240,40,"IAAA-41948",-29.79,0.73,"Charred Remain","intcal13",1
1123,133,3250,40,"IAAA-41949",-27.83,0.83,"Charred Remain","intcal13",1
1125,134,3770,40,"IAAA-31094",-25,0.93,"Pottery Food Residue","intcal13",1
1126,134,3660,40,"IAAA-31095",-24.95,0.65,"Pottery Food Residue","intcal13",1
1127,134,3740,40,"IAAA-31096",-25.66,0.83,"Pottery Food Residue","intcal13",1
1128,134,3740,40,"IAAA-31097",-25.96,0.83,"Pottery Food Residue","intcal13",1
1129,134,3680,40,"IAAA-31098",-28.44,0.65,"Pottery Food Residue","intcal13",1
1130,134,3730,40,"IAAA-31099",-27.34,0.8,"Lacquer","intcal13",1
1131,134,3750,40,"Beta-173514",-26.9,NA,"Lacquer","intcal13",1
1133,134,3740,40,"IAAA-30025",-30.7,0.9,"Lacquer","intcal13",1
1134,135,3860,40,"Beta-193771",-25.9,NA,"Pottery Food Residue","intcal13",1
1136,135,3140,35,"MTC-04602",-32.4,NA,"Pottery Food Residue","intcal13",1
1137,135,3260,35,"MTC-04603",-26.6,NA,"Pottery Food Residue","intcal13",1
1138,135,3710,35,"MTC-04599",-29.2,NA,"Lacquer","intcal13",1
1139,135,3230,35,"MTC-04600",-29.9,NA,"Lacquer","intcal13",1
1140,135,3485,45,"MTC-05843",-27.9,NA,"Seed/Nut","intcal13",1
1141,135,3480,45,"MTC-05844",-27.7,NA,"Seed/Nut","intcal13",1
1142,135,2955,40,"MTC-05845",-24.9,NA,"Seed/Nut","intcal13",1
1144,135,3315,40,"MTC-05847",-24.8,NA,"Seed/Nut","intcal13",1
1145,135,3740,35,"MTC-06216",-25.1,NA,"Pottery Food Residue","intcal13",1
1146,135,3735,40,"MTC-06217",-24.3,NA,"Pottery Food Residue","intcal13",1
1147,135,3345,40,"MTC-06218",-25.9,NA,"Pottery Food Residue","intcal13",1
1148,135,3470,40,"MTC-06219",-26.2,NA,"Pottery Food Residue","intcal13",1
1149,135,3525,35,"MTC-06220",-26.2,NA,"Pottery Food Residue","intcal13",1
1150,135,3890,35,"MTC-06221",-24.6,NA,"Pottery Food Residue","intcal13",1
1153,135,3395,35,"MTC-06224",-24.4,NA,"Pottery Food Residue","intcal13",1
1154,135,3215,25,"PLD-4633",-26.1,0.13,"Pottery Food Residue","intcal13",1
1155,135,3150,30,"PLD-4634",-25.8,0.12,"Pottery Food Residue","intcal13",1
1158,135,3250,25,"PLD-4637",-25.17,0.14,"Pottery Food Residue","intcal13",1
1159,135,3185,25,"PLD-4638",-24.33,0.15,"Pottery Food Residue","intcal13",1
1160,135,3420,35,"MTC-06376",-24.2,NA,"Seed/Nut","intcal13",1
1164,135,3335,35,"MTC-06380",-24.5,NA,"Seed/Nut","intcal13",1
1166,135,3050,45,"MTC-06384",-26.6,NA,"Wood","intcal13",1
1167,135,2980,40,"MTC-06385",-27.8,NA,"Wood","intcal13",1
1168,135,3935,40,"MTC-06386",-26.6,NA,"Wood","intcal13",1
1169,135,3975,35,"MTC-06391",-30.2,NA,"Wood","intcal13",1
1170,135,3745,35,"MTC-06392",-27.8,NA,"Wood","intcal13",1
1171,135,3630,40,"Beta-211229",-27.3,NA,"Pottery Food Residue","intcal13",1
1172,135,3060,40,"Beta-211440",-30.8,NA,"Lacquer","intcal13",1
1173,135,3870,60,"MTC-06717",-26.7,NA,"Pottery Food Residue","intcal13",1
1174,135,3905,30,"MTC-06720",-24.5,NA,"Wood","intcal13",1
1176,135,3725,40,"MTC-06722",-30,NA,"Wood","intcal13",1
1177,135,3420,30,"MTC-06723",-28.1,NA,"Wood","intcal13",1
1178,135,3640,30,"MTC-06725",-26.6,NA,"Wood","intcal13",1
1180,135,3405,30,"MTC-06727",-27.9,NA,"Wood","intcal13",1
1181,135,3620,50,"MTC-06728",-27.2,NA,"Wood","intcal13",1
1182,135,3600,30,"MTC-06729",-28.7,NA,"Wood","intcal13",1
1183,135,3375,35,"MTC-06730",-31.1,NA,"Wood","intcal13",1
1184,135,3485,30,"MTC-06731",-27.2,NA,"Wood","intcal13",1
1185,135,3610,25,"MTC-07156",-28,NA,"Wood","intcal13",1
1186,135,3395,30,"MTC-07157",-28,NA,"Wood","intcal13",1
1188,135,3420,30,"MTC-07159",-33.3,NA,"Others","intcal13",1
1189,135,3290,30,"MTC-07160",-30.4,NA,"Others","intcal13",1
1190,135,3780,30,"MTC-07161",-25.5,NA,"Seed/Nut","intcal13",1
1191,135,3090,30,"MTC-07162",-30.5,NA,"Wood","intcal13",1
1192,135,3810,30,"MTC-07163",-27.6,NA,"Seed/Nut","intcal13",1
1194,135,3580,40,"Beta-216226",-30.5,NA,"Wood","intcal13",1
1195,135,3380,40,"Beta-216227",-29.7,NA,"Wood","intcal13",1
1198,135,3260,40,"Beta-216230",-30.7,NA,"Others","intcal13",1
1199,135,3760,40,"Beta-216231",-27.6,NA,"Seed/Nut","intcal13",1
1200,135,3050,40,"Beta-216232",-28.2,NA,"Wood","intcal13",1
1201,135,3800,40,"Beta-216233",-28.2,NA,"Seed/Nut","intcal13",1
1202,135,3155,35,"MTC-07436",-27.2,NA,"Seed/Nut","intcal13",1
1203,136,3035,30,"PLD-4094",-25.77,0.23,"Seed/Nut","intcal13",1
1204,136,3060,30,"PLD-4095",-26.26,0.17,"Seed/Nut","intcal13",1
1317,215,4170,30,"IAAA-92112",-24.12,0.67,"Charred Remain","intcal13",1
1318,216,3730,50,"Tka-14724",-26.7,NA,"Charred Remain","intcal13",1
1323,216,3585,50,"Tka-14831",-30.3,NA,"Charred Remain","intcal13",1
1325,216,3620,60,"Tka-14832",-27.2,NA,"Charred Remain","intcal13",1
1329,216,3615,40,"Tka-14833",-30.6,NA,"Charred Remain","intcal13",1
1331,216,3640,50,"Tka-14834",-31.3,NA,"Charred Remain","intcal13",1
1336,218,2630,70,"IAA-1176",-25.2,NA,"Charred Remain","intcal13",1
1337,218,2520,40,"IAAA-90325",-30.64,NA,"Wood","intcal13",1
1338,219,3801,21,"IAAA-130769",-28.58,0.16,"Wood","intcal13",2
1339,219,3698,21,"IAAA-130770",-25.83,0.22,"Wood","intcal13",2
1340,220,3076,18,"IAAA-122407",-26.98,0.21,"Wood","intcal13",2
1341,220,3133,18,"IAAA-122408",-24.43,0.18,"Wood","intcal13",2
1342,221,4404,21,"IAAA-130792",-24.35,0.24,"Wood","intcal13",2
1344,222,3952,20,"IAAA-122410",-27.48,0.21,"Wood","intcal13",2
1346,222,4488,21,"IAAA-122412",-24.13,0.2,"Wood","intcal13",2
1348,222,3075,19,"IAAA-122414",-24.77,0.21,"Wood","intcal13",2
1349,222,4402,19,"IAAA-122415",-24.54,0.21,"Wood","intcal13",2
1350,223,3049,27,"IAAA-90507",-24.85,0.24,"Carbonised Remains","intcal13",2
1351,224,3902,18,"IAAA-111980",-26,0.21,"Wood","intcal13",2
1355,224,4442,19,"IAAA-111984",-24.78,0.21,"Wood","intcal13",2
1356,224,3346,18,"IAAA-111985",-27.71,0.27,"Wood","intcal13",2
1357,224,3401,18,"IAAA-111986",-25.4,0.23,"Wood","intcal13",2
1359,225,3817,19,"IAAA-111972",-24.79,0.26,"Wood","intcal13",2
1360,225,3842,19,"IAAA-111973",-28.49,0.26,"Wood","intcal13",2
1361,225,3910,19,"IAAA-111974",-25.23,0.28,"Wood","intcal13",2
1362,225,3942,19,"IAAA-111975",-26.96,0.27,"Wood","intcal13",2
1363,56,3892,20,"PLD-22319",-25.56,0.22,"Charred Remain","intcal13",2
1364,56,3854,20,"PLD-22320",-25.6,0.21,"Charred Remain","intcal13",2
1366,226,4729,40,"IAAA-31938",-26.81,0.88,"Seed/Nut","intcal13",2
1367,226,4583,39,"IAAA-31939",-25.68,0.88,"Seed/Nut","intcal13",2
1368,227,4141,35,"IAAA-71841",-26.46,0.67,"Wood","intcal13",2
1372,227,2999,31,"IAAA-71828",-24.42,0.54,"Wood","intcal13",2
1376,228,3946,31,"IAAA-82259",-24.28,0.49,"Wood","intcal13",2
1377,228,3968,35,"IAAA-82260",-24.53,0.63,"Wood","intcal13",2
1378,228,3925,30,"IAAA-82261",-24.49,0.56,"Wood","intcal13",2
1379,228,3879,31,"IAAA-90464",-28.78,0.23,"Wood","intcal13",2
1380,228,3914,32,"IAAA-90465",-32.15,0.2,"Wood","intcal13",2
1381,228,3888,30,"IAAA-90466",-26.81,0.22,"Wood","intcal13",2
1382,229,2955,29,"IAAA-82245",-25.9,0.53,"Seed/Nut","intcal13",2
1383,229,4018,32,"IAAA-82246",-26.55,0.62,"Seed/Nut","intcal13",2
1384,229,4625,32,"IAAA-82247",-27.17,0.48,"Wood","intcal13",2
1385,229,3286,31,"IAAA-82248",-27.93,0.45,"Wood","intcal13",2
1386,229,2862,31,"IAAA-90482",-28.62,0.24,"Seed/Nut","intcal13",2
1387,229,3513,30,"IAAA-90484",-28.55,0.25,"Wood","intcal13",2
1388,229,4729,29,"IAAA-90485",-28.48,0.22,"Wood","intcal13",2
1389,229,4622,31,"IAAA-90486",-31.14,0.26,"Wood","intcal13",2
1390,229,4624,31,"IAAA-90487",-31.4,0.25,"Wood","intcal13",2
1391,229,4763,30,"IAAA-90488",-27.69,0.21,"Wood","intcal13",2
1400,232,3706,30,"IAAA-92285",-25.15,0.23,"Charred Remain","intcal13",2
1405,233,5114,20,"IAAA-101065",-27.02,0.24,"Charred Remain","intcal13",2
1406,235,2763,18,"IAAA-92218",-25.7,0.18,"Wood","intcal13",2
1407,235,2969,19,"IAAA-92219",-27.36,0.23,"Wood","intcal13",2
1408,235,4171,20,"IAAA-92220",-28.66,0.2,"Wood","intcal13",2
1409,235,2505,18,"IAAA-92221",-26.58,0.22,"Wood","intcal13",2
1410,235,3775,19,"IAAA-92222",-25.7,0.25,"Wood","intcal13",2
1411,235,2522,17,"IAAA-92224",-24.39,0.23,"Wood","intcal13",2
1413,234,3416,18,"IAAA-101012",-28.53,0.23,"Pottery Food Residue","intcal13",2
1414,234,3108,17,"IAAA-101013",-26.3,0.24,"Pottery Food Residue","intcal13",2
1415,9,3976,21,"IAAA-92287",-30.34,0.25,"Charred Remain","intcal13",2
1416,9,3822,21,"IAAA-92288",-30.06,0.21,"Charred Remain","intcal13",2
1418,9,4026,22,"IAAA-92290",-27.54,0.27,"Charred Remain","intcal13",2
1419,9,4053,22,"IAAA-92291",-28.31,0.19,"Charred Remain","intcal13",2
1420,9,3475,18,"IAAA-101037",-25.76,0.23,"Charred Remain","intcal13",2
1422,9,3943,19,"IAAA-101039",-28.38,0.25,"Wood","intcal13",2
1423,9,4013,18,"IAAA-101040",-24.23,0.26,"Wood","intcal13",2
1424,9,3899,19,"IAAA-101041",-25.26,0.24,"Wood","intcal13",2
1425,72,4068,33,"IAAA-82241",-27.17,0.61,"Wood","intcal13",2
1426,72,4548,31,"IAAA-90474",-25.54,0.25,"Wood","intcal13",2
1427,72,4588,31,"IAAA-90479",-25.57,0.24,"Wood","intcal13",2
1428,72,4871,33,"IAAA-90480",-29.15,0.24,"Wood","intcal13",2
1431,72,4665,22,"IAAA-92259",-24.43,0.26,"Wood","intcal13",2
1435,72,4205,21,"IAAA-92263",-24.06,0.26,"Wood","intcal13",2
1436,72,3929,21,"IAAA-92264",-24.66,0.24,"Wood","intcal13",2
1437,236,5734,27,"PLD-17507",-27.58,0.16,"Charred Remain","intcal13",2
1438,237,3722,23,"PLD-17516",-25.24,0.12,"Charred Remain","intcal13",2
1439,237,3683,23,"PLD-17517",-26.34,0.23,"Charred Remain","intcal13",2
1440,238,4358,21,"PLD-17518",-29.36,0.11,"Charred Remain","intcal13",2
1441,238,4397,22,"PLD-17519",-27.49,0.13,"Charred Remain","intcal13",2
1442,239,3499,23,"PLD-17509",-24.57,0.16,"Charred Remain","intcal13",2
1443,239,3501,23,"PLD-17510",-27.51,0.16,"Charred Remain","intcal13",2
1444,239,3544,23,"PLD-17511",-26.12,0.16,"Charred Remain","intcal13",2
1445,239,3549,24,"PLD-17512",-27.04,0.14,"Charred Remain","intcal13",2
1446,239,3651,24,"PLD-17513",-26.75,0.16,"Charred Remain","intcal13",2
1447,239,3694,24,"PLD-17514",-25.76,0.16,"Charred Remain","intcal13",2
1448,240,4188,21,"IAAA-92225",-26.72,0.27,"Wood","intcal13",2
1450,240,3700,19,"IAAA-92227",-24.7,0.21,"Wood","intcal13",2
1452,240,2920,18,"IAAA-101011",-26.57,0.27,"Pottery Food Residue","intcal13",2
1454,263,2930,40,"IAAA-31222",-25.31,NA,"Seed/Nut","intcal13",3
1456,263,3210,40,"IAAA-31224",-27.11,NA,"Charred Remain","intcal13",3
1458,263,2986,30,"NUTA2-5487",-29.1,1,"Lacquer","intcal13",3
1459,263,2970,30,"NUTA2-5488",-29,1,"Lacquer","intcal13",3
1460,263,2914,30,"NUTA2-5489",-28,1,"Lacquer","intcal13",3
1461,263,2921,31,"NUTA2-5490",-29,1,"Lacquer","intcal13",3
1462,263,3002,32,"NUTA2-5491",-28,1,"Lacquer","intcal13",3
1463,241,4350,50,"Beta-153947",-26.5,NA,"Charred Remain","intcal13",3
1464,241,3900,40,"Beta-153948",-26.3,NA,"Charred Remain","intcal13",3
1465,241,4380,50,"Beta-153949",-26.1,NA,"Charred Remain","intcal13",3
1466,241,4460,50,"Beta-153950",-25.2,NA,"Charred Remain","intcal13",3
1467,241,3770,50,"Beta-153951",-26.1,NA,"Charred Remain","intcal13",3
1468,241,4350,50,"Beta-153952",-26.2,NA,"Charred Remain","intcal13",3
1469,241,4360,50,"Beta-153953",-26.3,NA,"Charred Remain","intcal13",3
1470,241,4410,50,"Beta-153954",-25.3,NA,"Charred Remain","intcal13",3
1471,241,4150,60,"IAA-59",-25.7,NA,"Charred Remain","intcal13",3
1472,241,4550,70,"IAA-60",-24.3,NA,"Charred Remain","intcal13",3
1473,241,4480,30,"IAAA-10395",-27.79,1.04,"Charred Remain","intcal13",3
1474,242,3930,70,"Beta-125530",-26.7,NA,"Charred Remain","intcal13",3
1475,242,4420,70,"Beta-113586",-27.5,NA,"Charred Remain","intcal13",3
1476,242,4130,80,"Beta-113585",-28.2,NA,"Charred Remain","intcal13",3
1477,242,4360,50,"Beta-113584",-25.8,NA,"Wood","intcal13",3
1478,242,3570,160,"Beta-102372",-28.5,NA,"Organic","intcal13",3
1479,242,5020,140,"Beta-102371",-27.1,NA,"Charred Remain","intcal13",3
1480,242,4730,60,"Beta-113588",-26.5,NA,"Wood","intcal13",3
1483,242,3780,60,"Beta-141470",-24.8,NA,"Wood","intcal13",3
1484,242,3950,50,"Beta-171779",-27.2,NA,"Wood","intcal13",3
1485,242,3970,50,"Beta-154947",-28.2,NA,"Wood","intcal13",3
1486,242,4050,50,"Beta-154949",-26.9,NA,"Seed/Nut","intcal13",3
1487,242,4200,70,"Beta-154948",-25,NA,"Wood","intcal13",3
1488,242,4140,90,"Beta-171780",-29.8,NA,"Wood","intcal13",3
1490,242,4200,60,"Beta-102373",-29.5,NA,"Wood","intcal13",3
1491,242,4400,40,"Beta-172670",-28.2,NA,"Wood","intcal13",3
1492,242,4430,40,"Beta-172669",-27.4,NA,"Wood","intcal13",3
1493,242,5030,70,"Beta-141469",-28.3,NA,"Wood","intcal13",3
1496,275,2890,30,"PLD-3201",-28,NA,"Charred Remain","intcal13",3
1498,275,2940,45,"PLD-3203",-27.5,NA,"Charred Remain","intcal13",3
1499,275,2825,45,"PLD-3204",-27.4,NA,"Charred Remain","intcal13",3
1500,275,2955,35,"PLD-3205",-25,NA,"Charred Remain","intcal13",3
1501,275,2675,35,"PLD-3206",-26,NA,"Seed/Nut","intcal13",3
1503,275,2610,35,"PLD-3208",-27.4,NA,"Seed/Nut","intcal13",3
1504,275,2720,45,"PLD-3209",-26.7,NA,"Seed/Nut","intcal13",3
1505,275,2690,30,"PLD-3210",-25.5,NA,"Seed/Nut","intcal13",3
1506,245,3900,40,"IAAA-41457",-25.5,1,"Wood","intcal13",3
1507,245,3830,40,"IAAA-41458",-27.6,0.84,"Wood","intcal13",3
1508,245,3830,40,"IAAA-41459",-27.44,0.81,"Wood","intcal13",3
1509,245,3810,40,"IAAA-41460",-24.6,0.83,"Wood","intcal13",3
1515,245,3830,40,"IAAA-41466",-25.99,0.68,"Wood","intcal13",3
1516,245,3890,40,"IAAA-41467",-25.72,0.73,"Wood","intcal13",3
1517,245,3810,40,"IAAA-41468",-24.1,0.75,"Wood","intcal13",3
1518,245,3710,40,"IAAA-41469",-26.83,0.68,"Wood","intcal13",3
1519,245,3810,40,"IAAA-41470",-27.01,0.69,"Wood","intcal13",3
1520,245,3790,40,"IAAA-41471",-24.35,0.59,"Wood","intcal13",3
1522,245,3780,40,"IAAA-41473",-24.68,0.81,"Wood","intcal13",3
1524,245,4160,40,"IAAA-41475",-24.84,0.63,"Wood","intcal13",3
1525,273,2430,40,"IAAA-51595",-31.95,0.85,"Wood","intcal13",3
1529,273,2550,30,"IAAA-51599",-24.32,0.87,"Wood","intcal13",3
1530,273,2490,40,"IAAA-51600",-26.84,0.88,"Wood","intcal13",3
1531,273,2450,40,"IAAA-51601",-32.23,0.84,"Charred Remain","intcal13",3
1533,273,2510,30,"IAAA-51603",-25.71,0.76,"Charred Remain","intcal13",3
1534,273,2550,40,"IAAA-51604",-25.91,0.85,"Charred Remain","intcal13",3
1536,273,2580,30,"IAAA-51606",-24.35,0.83,"Wood","intcal13",3
1539,273,2850,30,"IAAA-51609",-24.72,0.71,"Charred Remain","intcal13",3
1543,273,2480,30,"IAAA-51972",-27.74,0.76,"Charred Remain","intcal13",3
1554,247,5350,40,"IAAA-51611",-26.91,0.85,"Charred Remain","intcal13",3
1556,247,5390,40,"IAAA-51613",-25.65,0.95,"Charred Remain","intcal13",3
1557,247,5390,40,"IAAA-51614",-25.4,0.95,"Seed/Nut","intcal13",3
1558,247,5370,40,"IAAA-51615",-29.5,0.8,"Seed/Nut","intcal13",3
1560,247,5320,40,"IAAA-51617",-26.43,0.95,"Charred Remain","intcal13",3
1561,247,5460,40,"IAAA-51618",-25.81,0.87,"Charred Remain","intcal13",3
1563,247,5400,40,"IAAA-51620",-25.64,0.92,"Seed/Nut","intcal13",3
1572,248,4070,25,"PLD-5471",-26.24,0.13,"Seed/Nut","intcal13",3
1573,248,4115,25,"PLD-5472",-27.53,0.11,"Seed/Nut","intcal13",3
1574,248,3635,25,"PLD-5473",-25.62,0.12,"Charred Remain","intcal13",3
1576,249,7390,70,"Beta-138110",-25.5,NA,"Charred Remain","intcal13",3
1578,251,3370,60,"Beta-113923",-27.1,NA,"Charred Remain","intcal13",3
1579,251,3210,60,"Beta-113924",-25.6,NA,"Charred Remain","intcal13",3
1580,251,3200,40,"Beta-113925",-25.7,NA,"Charred Remain","intcal13",3
1581,251,3240,50,"Beta-113926",-28.3,NA,"Charred Remain","intcal13",3
1582,252,5080,40,"Beta-150485",-26.1,NA,"Seed/Nut","intcal13",3
1583,252,5100,40,"Beta-150486",-24.9,NA,"Seed/Nut","intcal13",3
1584,252,5080,40,"Beta-150487",-26.4,NA,"Charred Remain","intcal13",3
1585,252,5100,50,"Beta-150488",-29.9,NA,"Charred Remain","intcal13",3
1591,247,5305,30,"PLD-3415",-26.4,NA,"Seed/Nut","intcal13",3
1593,247,5355,30,"PLD-3417",-26.1,NA,"Seed/Nut","intcal13",3
1594,247,5335,30,"PLD-3418",-26.3,NA,"Seed/Nut","intcal13",3
1595,247,5415,30,"PLD-3419",-28.1,NA,"Seed/Nut","intcal13",3
1596,247,5345,30,"PLD-3420",-24.1,NA,"Seed/Nut","intcal13",3
1597,247,5340,30,"PLD-3421",-26.4,NA,"Seed/Nut","intcal13",3
1600,273,2460,40,"Beta-174544",-27.5,NA,"Seed/Nut","intcal13",3
1604,273,2530,40,"Beta-174548",-24.4,NA,"Charred Remain","intcal13",3
1606,271,3290,40,"Beta-174528",-24.9,NA,"Charred Remain","intcal13",3
1607,270,3840,40,"Beta-174519",-25.7,NA,"Charred Remain","intcal13",3
1608,270,3600,40,"Beta-174520",-25.8,NA,"Charred Remain","intcal13",3
1609,270,3660,40,"Beta-174521",-25.2,NA,"Charred Remain","intcal13",3
1610,270,5810,40,"Beta-174522",-26.3,NA,"Charred Remain","intcal13",3
1611,272,4390,40,"Beta-186176",-25.4,NA,"Charred Remain","intcal13",3
1612,272,4180,40,"Beta-186177",-24.6,NA,"Charred Remain","intcal13",3
1613,272,4130,40,"Beta-186178",-25.8,NA,"Charred Remain","intcal13",3
1614,272,4210,40,"Beta-186179",-26.6,NA,"Charred Remain","intcal13",3
1615,272,4060,40,"Beta-186180",-26.6,NA,"Charred Remain","intcal13",3
1616,272,4120,40,"Beta-186181",-25.6,NA,"Charred Remain","intcal13",3
1617,272,4160,40,"Beta-186182",-26.4,NA,"Charred Remain","intcal13",3
1618,272,4320,40,"Beta-186183",-26.7,NA,"Charred Remain","intcal13",3
1620,269,6890,40,"Beta-174517",-25.7,NA,"Charred Remain","intcal13",3
1621,269,6890,40,"Beta-174518",-25.3,NA,"Charred Remain","intcal13",3
1622,243,3520,40,"Beta-174515",-28.8,NA,"Charred Remain","intcal13",3
1623,244,3660,40,"Beta-174516",-26.4,NA,"Charred Remain","intcal13",3
1624,268,3720,40,"Beta-174506",-27.7,NA,"Charred Remain","intcal13",3
1625,268,3800,40,"Beta-174508",-25.3,NA,"Charred Remain","intcal13",3
1626,268,3800,40,"Beta-174509",-27.2,NA,"Charred Remain","intcal13",3
1627,268,3860,40,"Beta-174510",-25.8,NA,"Charred Remain","intcal13",3
1628,268,3830,40,"Beta-174511",-26.1,NA,"Charred Remain","intcal13",3
1629,268,3800,40,"Beta-174512",-27,NA,"Charred Remain","intcal13",3
1630,268,3720,40,"Beta-174513",-25,NA,"Charred Remain","intcal13",3
1631,268,3790,40,"Beta-174514",-28.3,NA,"Charred Remain","intcal13",3
1632,267,3430,40,"Beta-163041",-26.2,NA,"Charred Remain","intcal13",3
1633,267,3340,40,"Beta-163042",-27.1,NA,"Charred Remain","intcal13",3
1634,267,3340,40,"Beta-163043",-26.3,NA,"Charred Remain","intcal13",3
